atoms,coordinates,charge,total_energy,forces,patience,pred_energy,pred_forces,type
"[83, 83]","[[-0.0066664659540765295, 0.014276588830158319, 1.3754672532845074], [0.1228686370903882, -0.016287184662954663, -1.4263614819747377]]",-2,-11684.771484375,"[[-0.01819657613816558, 0.003879273332655601, 0.46914754989301494], [0.018194472974620044, -0.0038813790673057134, -0.46914754989301494]]","[0, 0]",-11684.766274893893,"[[-0.021974809882047315, 0.005184950611870572, 0.4753125008766492], [0.021974809882047315, -0.005184950611870572, -0.4753125008766492]]",val
"[83, 83]","[[-0.19521120009323636, 0.06608616919282456, 1.3547879748073361], [-0.0731397159009973, 0.03592394790866442, -1.5936066369003552]]",-2,-11684.7705078125,"[[0.029697934246386774, -0.007965503100400863, -0.6295971768724886], [-0.029698659297878023, 0.007967236024887036, 0.6295971768724886]]","[0, 0]",-11684.748571551274,"[[0.02599901567350839, -0.006424006958740363, -0.6279546630297255], [-0.02599901567350839, 0.006424006958740363, 0.6279546630297255]]",val
"[83, 83]","[[-0.012069100219538359, -0.019161509407109673, 1.313841641439569], [-0.033232334690454904, -0.07123990193961853, -1.5370007818689189]]",-2,-11684.7890625,"[[-0.0013403687532888365, -0.0018989803038426986, 0.057332392517519766], [0.0013390420633261281, 0.0019003908118146787, -0.057332495361702915]]","[0, 0]",-11684.77859108457,"[[0.00048485785934356223, 0.0011931360471418733, 0.06531389880836604], [-0.00048485785934356223, -0.0011931360471418733, -0.06531389880836604]]",val
"[83, 83]","[[0.09983649820673482, -0.14215621788680394, 1.4233362557140943], [-0.17084368917270154, 0.0689481304056255, -1.3380547947763946]]",-2,-11684.7568359375,"[[0.06866638714428258, -0.053858110322154734, 0.6806881101805653], [-0.06866767269657202, 0.05385780178960526, -0.6806881101805653]]","[0, 0]",-11684.753203573477,"[[0.06779223730762843, -0.052871383807826675, 0.6915943098989974], [-0.06779223730762843, 0.052871383807826675, -0.6915943098989974]]",val
"[83, 83]","[[-0.016374568260139312, 0.06804270932442658, 1.4794873086818576], [0.056556277615769084, 0.14995883008042618, -1.382108041260342]]",-2,-11684.791015625,"[[0.0032864455223658453, 0.003977833027141012, -0.03943938155477479], [-0.0032878791702790353, -0.0039765659868045335, 0.03943925814175501]]","[0, 0]",-11684.778783368847,"[[0.0008504504607911398, 0.0009552282275965688, -0.03336921510682826], [-0.0008504504607911398, -0.0009552282275965688, 0.03336921510682826]]",val
"[83, 83]","[[-0.02052427696767785, -0.04143172561616292, 1.4143881221044963], [-0.10765220676069152, -0.010896086692616292, -1.4528432035824572]]",-2,-11684.791015625,"[[-0.006749190657264476, 0.0018313653956269999, -0.07892278041994022], [0.006747745696491139, -0.0018300700731401541, 0.07892272899784865]]","[0, 0]",-11684.7785171157,"[[-0.002203625727668402, 0.0007723025177182114, -0.07251755816384817], [0.002203625727668402, -0.0007723025177182114, 0.07251755816384817]]",val
"[83, 83]","[[0.22702350035843502, -0.11018317288646647, 1.4599915363275164], [0.025464760040540574, 0.026930960393498182, -1.330853066933959]]",-2,-11684.7705078125,"[[0.03600572795396541, -0.024862673837649427, 0.5007440083292921], [-0.03600736317647758, 0.024860236430508637, -0.5007440083292921]]","[0, 0]",-11684.764542130595,"[[0.03666297233656068, -0.024940678173848152, 0.5076468444069309], [-0.03666297233656068, 0.024940678173848152, -0.5076468444069309]]",val
"[83, 83]","[[0.09250008046296415, -0.0592758714897843, 1.398146079097816], [0.017213342794039705, 0.054133070547382214, -1.6174798529417902]]",-2,-11684.7255859375,"[[-0.029102435572660467, 0.04100477800879649, -0.9771554943006842], [0.029101653956868485, -0.041005821877255516, 0.9771560085215998]]","[0, 0]",-11684.693788442895,"[[-0.024362948029411347, 0.03669937423869098, -0.9758629492157098], [0.024362948029411347, -0.03669937423869098, 0.9758629492157098]]",val
"[83, 83]","[[0.10078838114375265, 0.07558743620370685, 1.4998206279970583], [-0.04944975154568348, 0.11352953435489546, -1.4945015738569933]]",-2,-11684.7412109375,"[[-0.049551448446000915, 0.01313765534211042, -0.8817695713074579], [0.04955081595427451, -0.01313682230422686, 0.8817700855283738]]","[0, 0]",-11684.71272416072,"[[-0.0441570869430865, 0.011151712929822394, -0.8800731441211567], [0.0441570869430865, -0.011151712929822394, 0.8800731441211567]]",val
"[83, 83]","[[0.012031764220817255, 0.038506664999717805, 1.451558438157581], [0.005327631422175448, 0.04259091780879951, -1.3759294283697052]]",-2,-11684.7822265625,"[[-0.00013316511661036454, -0.0002886961176862349, 0.25970573085112253], [0.00013181770354475048, 0.0002870922112278306, -0.25970552516275625]]","[0, 0]",-11684.774628938603,"[[0.0006376284846746633, -0.0003884523185773705, 0.26892170216780864], [-0.0006376284846746633, 0.0003884523185773705, -0.26892170216780864]]",val
"[83, 83]","[[0.008202337749430357, -0.031372688242089074, 1.504337259628933], [0.013156357449002041, 0.08258877310184781, -1.4226959086487532]]",-2,-11684.7802734375,"[[0.0005516515704588022, 0.023396408891771487, -0.49886977593546306], [-0.000552016153088089, -0.023394850802396675, 0.49886977593546306]]","[0, 0]",-11684.76086145,"[[0.0008392866606863262, 0.0193068134845237, -0.4958841592281702], [-0.0008392866606863262, -0.0193068134845237, 0.4958841592281702]]",val
"[83, 83]","[[-0.15347059609766145, -0.01620781352883489, 1.3833011080855262], [-0.027326003731930754, -0.12560461377273796, -1.516115686346921]]",-2,-11684.7880859375,"[[0.01731057864248859, -0.01601081328693053, -0.33352101202509404], [-0.017310702055508376, 0.01601237137630534, 0.33352080633672776]]","[0, 0]",-11684.771252745706,"[[0.014400075892562496, -0.012488226378728753, -0.33098384243810125], [-0.014400075892562496, 0.012488226378728753, 0.33098384243810125]]",val
"[83, 83]","[[-0.09561053704547393, -0.02481275224756327, 1.5179274358765156], [-0.0712324363675066, 0.06799470925386313, -1.279021485539492]]",-2,-11684.767578125,"[[-0.003925823695277354, -0.014148104583824091, 0.5303669383129035], [0.003923940618283774, 0.014145728883193194, -0.5303669383129035]]","[0, 0]",-11684.763036248243,"[[-0.004681724777996584, -0.017823332417643504, 0.5371437767511913], [0.004681724777996584, 0.017823332417643504, -0.5371437767511913]]",val
"[83, 83]","[[-0.11800140877921116, 0.08626535916867238, 1.311200960496602], [0.047524368090496316, -0.07753979300898094, -1.4210301349067826]]",-2,-11684.7158203125,"[[-0.06951973675401679, 0.06819685202608533, 1.132160190269255], [0.06951896542264313, -0.06819649207144429, -1.132160190269255]]","[0, 0]",-11684.716166057682,"[[-0.06891429609786565, 0.06819793855075772, 1.1375254433310147], [0.06891429609786565, -0.06819793855075772, -1.1375254433310147]]",val
"[83, 83]","[[0.06039311227840055, 0.04550555435134103, 1.2658720289603138], [-0.08749769408373276, 0.010359423793221162, -1.3265314263054018]]",-2,-11684.3876953125,"[[0.18812839052471017, 0.04595600037625102, 3.3177322655445494], [-0.18813075594092274, -0.04595787214038446, -3.3177317513236337]]","[0, 0]",-11684.40466121068,"[[0.1886125577026141, 0.04482362183951358, 3.3062220588443334], [-0.1886125577026141, -0.04482362183951358, -3.3062220588443334]]",val
"[83, 83]","[[-0.040023036994984246, 0.08085014554781603, 1.2923514412120174], [-0.039688356839579025, -0.10693888054373522, -1.4929803828648502]]",-2,-11684.7626953125,"[[-0.0002370547623099092, 0.03807153334996768, 0.599535307915169], [0.00023504868367327459, -0.03807241780994282, -0.599535307915169]]","[0, 0]",-11684.759070383998,"[[-7.26281786923201e-05, 0.040751669088119495, 0.6044385188943451], [7.26281786923201e-05, -0.040751669088119495, -0.6044385188943451]]",val
"[83, 83]","[[-0.07050219079938187, 0.07786227825531997, 1.575863547328397], [-0.06780393120377626, -0.08119556711342357, -1.5717360742753501]]",-2,-11684.5810546875,"[[0.0007565968875468536, -0.07637594706827307, -1.4392251532426505], [-0.000757482375963824, 0.07637435298343415, 1.439224639021735]]","[0, 0]",-11684.53062610168,"[[0.0012276219727709878, -0.07236624164490503, -1.4320573392046556], [-0.0012276219727709878, 0.07236624164490503, 1.4320573392046556]]",val
"[83, 83]","[[-0.04726739218924198, 0.09969320493984152, 1.4405607292811093], [0.03508569269769409, 0.04741906538726131, -1.4081614406279799]]",-2,-11684.7890625,"[[0.0011111316401394144, -0.0012476835185452784, 0.06639044537104746], [-0.0011129355271119648, 0.001248547923904702, -0.06639054821523063]]","[0, 0]",-11684.778521295384,"[[-0.0021255847783103977, 0.0013492283316986493, 0.07352730611497325], [0.0021255847783103977, -0.0013492283316986493, -0.07352730611497325]]",val
"[83, 83]","[[0.04555484358271867, -0.06673590250494568, 1.494094349966577], [0.0004901770850803701, -0.04295656416302457, -1.3653957759528712]]",-2,-11684.7900390625,"[[-0.003178992377142048, 0.0009717839426144631, -0.01154263462113073], [0.003177577241181826, -0.0009704629090818284, 0.011542552345784206]]","[0, 0]",-11684.77885307759,"[[-5.829869217215184e-05, 3.076255598442644e-05, -0.003699229298169151], [5.829869217215184e-05, -3.076255598442644e-05, 0.003699229298169151]]",val
"[83, 83]","[[-0.12189808651248046, -0.01319064964112069, 1.4941061363951755], [-0.0056563327647255746, -0.1428763755632569, -1.3677190536281367]]",-2,-11684.791015625,"[[0.004910082637308601, -0.006273022089253698, -0.06398718249906564], [-0.004911355848296068, 0.006274580178628506, 0.06398687396651617]]","[0, 0]",-11684.77862315854,"[[0.0024391782366662757, -0.00272128207014127, -0.06005158641873135], [-0.0024391782366662757, 0.00272128207014127, 0.06005158641873135]]",val
"[83, 83]","[[-0.1760156815714142, -0.1175927662264211, 1.4935749515881376], [0.008863047987623352, -0.014222002322669972, -1.709052523335669]]",-2,-11684.5009765625,"[[0.09303449358955468, 0.054191531163945435, -1.5702069906888034], [-0.09303439074537152, -0.05419266244996014, 1.5702069906888034]]","[0, 0]",-11684.44358885932,"[[0.08992587755713065, 0.05028002236908155, -1.5577729620817935], [-0.08992587755713065, -0.05028002236908155, 1.5577729620817935]]",val
"[83, 83]","[[0.05493695888670901, -0.11902055037503241, 1.3786529195970558], [0.1873823654559377, 0.04790399623222405, -1.4382914481692792]]",-2,-11684.78125,"[[-0.012235701571416829, -0.01560420852440625, 0.2845270716115617], [0.012234554858774642, 0.015602372755736922, -0.2845270716115617]]","[0, 0]",-11684.773926976946,"[[-0.013653193388847048, -0.017207490808548602, 0.29038595761819963], [0.013653193388847048, 0.017207490808548602, -0.29038595761819963]]",val
"[83, 83]","[[0.030469704285736057, -0.08010431065807641, 1.3610533199882602], [0.11158769286404156, -0.1352896264513687, -1.3746192603045702]]",-2,-11684.708984375,"[[-0.033631755105346314, 0.022555194895649635, 1.1926371979530346], [0.03363079351223381, -0.022554845225426907, -1.1926371979530346]]","[0, 0]",-11684.710662733632,"[[-0.03547871339199808, 0.02413649594611313, 1.1965057949737523], [0.03547871339199808, -0.02413649594611313, -1.1965057949737523]]",val
"[83, 83]","[[-0.0972926550156472, 0.10847809201337073, 1.612094399238062], [-0.030757840650633986, -0.059629017618995334, -1.2913346216780124]]",-2,-11684.7861328125,"[[0.009868202764127388, -0.024400738904587393, -0.36586987850533814], [-0.009868259328428122, 0.024402286709543884, 0.3658697242390634]]","[0, 0]",-11684.76957109372,"[[0.008335369857808172, -0.021060176508882034, -0.3637367140225361], [-0.008335369857808172, 0.021060176508882034, 0.3637367140225361]]",val
"[83, 83]","[[0.01787785381984113, -0.0037632673362705915, 1.4150900081137932], [0.12823957733404734, -0.01574155646573991, -1.3864905090840818]]",-2,-11684.771484375,"[[-0.015314028519423355, 0.0013790839318168747, 0.4803773119401495], [0.015311935640296138, -0.0013812380032330704, -0.48037726051805785]]","[0, 0]",-11684.765692600417,"[[-0.0191849407828141, 0.002082268745999727, 0.48701809476370006], [0.0191849407828141, -0.002082268745999727, -0.48701809476370006]]",val
"[83, 83]","[[0.09393829369814283, -0.050400558732037, 1.4704698702070338], [0.08191851351864006, 0.045666728215232905, -1.457380338769304]]",-2,-11684.7802734375,"[[-0.003162563018882929, 0.020218225384129956, -0.5006899122889522], [0.003162201007358221, -0.020216682721382623, 0.5006899122889522]]","[0, 0]",-11684.760764315572,"[[-0.0020412490701161162, 0.0163145462912954, -0.4972197017965316], [0.0020412490701161162, -0.0163145462912954, 0.4972197017965316]]",val
"[83, 83]","[[-0.009807652144637866, 0.07172036656669495, 1.1565627587376897], [0.050877470808702766, -0.026803672794340868, -1.440214342820672]]",-2,-11684.3955078125,"[[-0.07714794692913114, 0.12360353863610665, 3.27314365571649], [0.07714506729200278, -0.12360497845467083, -3.273144169937406]]","[0, 0]",-11684.412875441556,"[[-0.07624173388005889, 0.12378064382481466, 3.2624600410724653], [0.07624173388005889, -0.12378064382481466, -3.2624600410724653]]",val
"[83, 83]","[[-0.008600064906741246, 0.014341877640985191, 1.3309209942833329], [0.03682323503387772, 0.058377540800559985, -1.4102075175306101]]",-2,-11684.7138671875,"[[-0.017748196068443464, -0.01689580290961259, 1.1402437430652914], [0.017747203622076012, 0.016896070304488798, -1.1402432288443756]]","[0, 0]",-11684.715847143314,"[[-0.01896749077706834, -0.018388052737983024, 1.1446180668194215], [0.01896749077706834, 0.018388052737983024, -1.1446180668194215]]",val
"[83, 83]","[[0.11615317750298036, 0.004937428186909091, 1.2986208290402728], [-0.018318106093401225, 0.12322897926343157, -1.57230363969075]]",-2,-11684.791015625,"[[-0.009778445503278272, 0.008254135300427266, -0.13498401883365582], [0.009777334786100189, -0.008252556642215827, 0.13498422452202213]]","[0, 0]",-11684.777719491123,"[[-0.00617188194081339, 0.005429274327679871, -0.13176796121902315], [0.00617188194081339, -0.005429274327679871, 0.13176796121902315]]",val
"[83, 83]","[[0.07396367008716316, -0.035197454758668735, 1.2916449421616654], [-0.039517462355115544, -0.24511929472067964, -1.5864817304286274]]",-2,-11684.7900390625,"[[-0.011642599167158048, -0.017036781715882392, -0.21805563644627918], [0.011642717437968676, 0.01703853006699604, 0.21805548218000442]]","[0, 0]",-11684.775709703516,"[[-0.008528600142373513, -0.015776538316604815, -0.21630372398784356], [0.008528600142373513, 0.015776538316604815, 0.21630372398784356]]",val
"[83, 83]","[[-0.053707146847635695, -0.012528075124257465, 1.4046896677909986], [-0.017916870697973607, -0.1930546831237958, -1.6380672155424183]]",-2,-11684.6982421875,"[[0.014084737140372722, -0.06845200844449457, -1.0999185388499508], [-0.014086053545917113, 0.06845087715847985, 1.0999185388499508]]","[0, 0]",-11684.662952785962,"[[0.012945727656180012, -0.06529841491256716, -1.1005978766658224], [-0.012945727656180012, 0.06529841491256716, 1.1005978766658224]]",val
"[83, 83]","[[-0.036440427236787934, -0.0070440694328969995, 1.5139372274137255], [-0.04263373072352357, -0.012432246545223697, -1.2417464698596992]]",-2,-11684.73046875,"[[0.0013768249593338604, 0.0014987102287798936, 0.9799924510930335], [-0.0013777449005521877, -0.0014983893549284479, -0.9799919368721176]]","[0, 0]",-11684.7305829581,"[[0.0022162846810719755, 0.0019281687743105478, 0.9861263180832673], [-0.0022162846810719755, -0.0019281687743105478, -0.9861263180832673]]",val
"[83, 83]","[[-0.07240463382747422, -0.09396111567423038, 1.4369935302133268], [-0.031453930673511696, -0.14426725649450475, -1.3188302766262099]]",-2,-11684.7314453125,"[[-0.013324559218368387, 0.015545561628961726, 0.9700268497452484], [0.013323654189556618, -0.015545222243157313, -0.9700268497452484]]","[0, 0]",-11684.731457338708,"[[-0.014501275131645595, 0.0178141797981683, 0.97587968360568], [0.014501275131645595, -0.0178141797981683, -0.97587968360568]]",val
"[83, 83]","[[-0.06746623659044491, -0.1008154030314284, 1.378889930166563], [0.013213169202309964, 0.1322741075502127, -1.4793771767082238]]",-2,-11684.791015625,"[[0.003324556491317844, 0.005759701060077931, -0.07668309122126749], [-0.0033262091973411557, -0.005758796031266162, 0.07668298837708434]]","[0, 0]",-11684.778504461348,"[[0.002077989500934267, 0.006003484420928308, -0.0736179075761728], [-0.002077989500934267, -0.006003484420928308, 0.0736179075761728]]",val
"[83, 83]","[[0.06970897346017021, -0.019945009699416285, 1.4398070103742173], [-0.12578260157028284, -0.2146725366552114, -1.414001790555775]]",-2,-11684.791015625,"[[-0.005747832841341767, -0.005220627847439985, -0.06377100402607241], [0.00574680439951021, 0.005222314492043738, 0.06377090118188926]]","[0, 0]",-11684.778623300295,"[[-0.004100883992284094, -0.004084856332175406, -0.059865182563239326], [0.004100883992284094, 0.004084856332175406, 0.059865182563239326]]",val
